C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_52_871.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_52_871.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_52_871.jpg, 0, 0, 0, 7.837464E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_52_981.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_52_981.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_52_981.jpg, 0, 0, 0, 7.816831E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_53_092.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_53_092.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_53_092.jpg, 0, 0, 0, 7.891489E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_53_201.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_53_201.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_53_201.jpg, 0, 0, 0, 7.869781E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_53_318.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_53_318.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_53_318.jpg, 0, 0, 0, 7.792576E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_53_427.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_53_427.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_53_427.jpg, 0, 0, 0, 7.874311E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_53_544.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_53_544.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_53_544.jpg, 0, 0, 0, 7.824162E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_53_665.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_53_665.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_53_665.jpg, 0, 0, 0, 7.758186E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_53_775.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_53_775.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_53_775.jpg, 0, 0, 0, 7.845257E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_53_885.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_53_885.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_53_885.jpg, 0, 0, 0, 7.781546E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_53_999.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_53_999.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_53_999.jpg, 0, 0, 0, 7.800182E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_54_130.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_54_130.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_54_130.jpg, 0, 0, 0, 7.969719E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_54_243.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_54_243.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_54_243.jpg, 0, 0, 0, 7.839001E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_54_352.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_54_352.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_54_352.jpg, 0, 0, 0, 7.792677E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_54_462.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_54_462.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_54_462.jpg, 0, 0, 0, 8.039102E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_54_573.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_54_573.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_54_573.jpg, 0, 0, 0, 7.780856E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_54_715.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_54_715.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_54_715.jpg, 0, 0, 0, 7.817706E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_54_829.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_54_829.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_54_829.jpg, 0, 0, 0, 7.809743E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_54_970.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_54_970.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_54_970.jpg, 0, 0, 0, 7.806673E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_55_071.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_55_071.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_55_071.jpg, 0, 0, 0, 7.853829E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_55_184.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_55_184.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_55_184.jpg, 0, 0, 0, 7.809664E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_55_292.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_55_292.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_55_292.jpg, 0, 0, 0, 7.959677E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_55_434.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_55_434.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_55_434.jpg, 0, 0, 0, 7.832654E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_55_549.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_55_549.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_55_549.jpg, 0, 0, 0, 7.804363E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_55_656.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_55_656.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_55_656.jpg, 0, 0, 0, 7.8376E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_55_774.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_55_774.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_55_774.jpg, 0, 0, 0, 7.835039E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_55_878.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_55_878.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_55_878.jpg, 0, 0, 0, 7.830347E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_55_997.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_55_997.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_55_997.jpg, 0, 0, 0, 7.889405E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_56_112.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_56_112.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_56_112.jpg, 0, 0, 0, 7.814349E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_56_226.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_56_226.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_56_226.jpg, 0, 0, 0, 7.803129E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_56_334.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_56_334.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_56_334.jpg, 0, 0, 0, 8.060558E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_56_441.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_56_441.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_56_441.jpg, 0, 0, 0, 7.825604E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_56_549.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_56_549.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_56_549.jpg, 0, 0, 0, 7.811929E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_56_658.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_56_658.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_56_658.jpg, 0, 0, 0, 7.860143E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_56_776.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_56_776.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_56_776.jpg, 0, 0, 0, 7.823725E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_56_885.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_56_885.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_56_885.jpg, 0, 0, 0, 7.866157E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_56_994.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_56_994.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_56_994.jpg, 0, 0, 0, 7.826097E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_57_108.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_57_108.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_57_108.jpg, 0, 0, 0, 7.802064E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_57_222.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_57_222.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_57_222.jpg, 0, 0, 0, 7.842433E-05
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_57_346.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_57_346.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_57_346.jpg, 0, 0.3673987, 0, 0.5058461
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_57_469.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_57_469.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_57_469.jpg, 0, 0.7407137, 0, 1.553763
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_57_573.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_57_573.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_57_573.jpg, -0.3058999, 1, 0, 2.688752
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_57_686.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_57_686.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_57_686.jpg, 0, 1, 0, 4.094762
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_57_802.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_57_802.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_57_802.jpg, 0, 1, 0, 5.491255
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_57_909.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_57_909.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_57_909.jpg, 0, 1, 0, 6.642553
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_58_020.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_58_020.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_58_020.jpg, 0, 1, 0, 8.00938
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_58_131.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_58_131.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_58_131.jpg, 0, 1, 0, 9.360294
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_58_252.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_58_252.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_58_252.jpg, -0.3617026, 1, 0, 10.61235
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_58_368.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_58_368.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_58_368.jpg, -0.01638955, 1, 0, 11.52948
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_58_483.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_58_483.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_58_483.jpg, 0, 0.6671556, 0, 12.38595
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_58_589.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_58_589.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_58_589.jpg, 0, 0.3454559, 0, 12.98416
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_58_702.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_58_702.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_58_702.jpg, 0, 0.01380992, 0, 13.00034
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_58_813.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_58_813.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_58_813.jpg, -0.3368281, 0, 0, 12.24019
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_58_927.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_58_927.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_58_927.jpg, -0.6778589, 0, 0, 11.88469
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_59_036.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_59_036.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_59_036.jpg, -1, 0, 0, 11.48536
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_59_158.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_59_158.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_59_158.jpg, -0.6396521, 0, 0, 11.48045
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_59_271.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_59_271.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_59_271.jpg, -0.3017405, 0, 0, 11.77746
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_59_380.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_59_380.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_59_380.jpg, 0, 0, 0, 11.33964
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_59_489.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_59_489.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_59_489.jpg, 0, 0, 0, 11.20454
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_59_600.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_59_600.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_59_600.jpg, 0, 0, 0, 11.17107
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_59_706.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_59_706.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_59_706.jpg, 0, 0, 0, 11.0599
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_59_822.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_59_822.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_59_822.jpg, 0, 0, 0, 10.92685
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_25_59_942.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_25_59_942.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_25_59_942.jpg, -0.3578764, 0, 0, 10.70696
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_00_050.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_00_050.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_00_050.jpg, -0.6825603, 0, 0, 10.45027
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_00_160.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_00_160.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_00_160.jpg, -0.3525107, 0, 0, 10.3437
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_00_264.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_00_264.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_00_264.jpg, -0.03962392, 0, 0, 10.21514
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_00_373.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_00_373.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_00_373.jpg, 0, 0, 0, 10.08845
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_00_480.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_00_480.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_00_480.jpg, 0, 0.3230189, 0, 10.35253
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_00_588.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_00_588.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_00_588.jpg, 0, 0.642619, 0, 11.0005
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_00_701.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_00_701.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_00_701.jpg, 0, 0.3060787, 0, 11.28324
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_00_814.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_00_814.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_00_814.jpg, -0.3269719, 0, 0, 11.11184
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_00_930.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_00_930.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_00_930.jpg, 0, 0, 0, 11.03196
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_01_038.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_01_038.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_01_038.jpg, 0, 0, 0, 10.89853
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_01_144.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_01_144.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_01_144.jpg, 0, 0, 0, 10.78911
C:\Programming\Projects\Python\Data\IMG\center_2019_05_31_15_26_01_251.jpg, C:\Programming\Projects\Python\Data\IMG\left_2019_05_31_15_26_01_251.jpg, C:\Programming\Projects\Python\Data\IMG\right_2019_05_31_15_26_01_251.jpg, 0, 0.3190625, 0, 11.04033
